ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
23598	114_and	And	GUJURIOFHAZARA	GUJURI_OF_HAZARA	tě	tě	t̪ ə	guja1253		33.7	75.11		1 7	AX	TE	39	39.T.C 39.E.V	2.0 1.5	t̪ə	0	2	And:2
23599	114_and	And	MALVI	MALVI	nē	nē	n̪ eː	malv1243		23.488	75.562		4 7	AX	NE	63	63.N.C 63.E.V	2.0 1.5	n̪eː	0	4	And:4
23600	114_and	And	MALVI	MALVI	aur	aur	au r	malv1243		23.488	75.562		7 5	XN	AR	63	63.A.V 63.R.c	1.5 0.8	aur	0	1	And:1
23601	114_and	And	MALVI	MALVI	ōr	ōr	oː r	malv1243		23.488	75.562		7 5	XN	UR	63	63.U.V 63.R.c	1.5 0.8	oːr	0	1	And:1
23602	114_and	And	NIMADI	NIMADI	nī	nī	n̪ iː	nima1243		22.1263	76.1264		4 7	AX	NI	71	71.N.C 71.I.V	2.0 1.5	n̪iː	0	4	And:4
23603	114_and	And	NIMADI	NIMADI	aru	aru	ʌ r u	nima1243		22.1263	76.1264		7 5 7	XBZ	ERY	71	71.E.V 71.R.C 71.Y.V	1.5 1.75 0.8	ʌru	0	1	And:1
23604	114_and	And	NIMADI	NIMADI	wa	wa	w ʌ	nima1243		22.1263	76.1264		6 7	AX	WE	71	71.W.C 71.E.V	2.0 1.5	wʌ	0	5	And:5
23605	114_and	And	LABHANIOFBERAR	LABHANI_OF_BERAR	an	an	ʌ n̪	lamb1269		16.5734	76.9717		7 4	XN	EN	58	58.E.V 58.N.c	1.5 0.8	ʌn̪	0	4	And:4
23606	114_and	And	KHANDESI	KHANDESI	ān	ān	ʌː n̪	khan1272		21.3181	74.142		7 4	XN	EN	50	50.E.V 50.N.c	1.5 0.8	ʌːn̪	0	4	And:4
23607	114_and	And	KHANDESI	KHANDESI	āṇī	āṇī	ʌː ɳ iː	khan1272		21.3181	74.142		7 4 7	XBZ	ENI	50	50.E.V 50.N.C 50.I.V	1.5 1.75 0.8	ʌːɳiː	0	4	And:4
23608	114_and	And	KHANDESI	KHANDESI	warī	warī	w ʌ r iː	khan1272		21.3181	74.142		6 7 5 7	AXBZ	WERI	50	50.W.C 50.E.V 50.R.C 50.I.V	2.0 1.5 1.75 0.8	wʌriː	0	5	And:5
23609	114_and	And	BHILI	BHILI	nē	nē	n̪ eː	bhil1251		20.85	73.9592		4 7	AX	NE	11	11.N.C 11.E.V	2.0 1.5	n̪eː	0	4	And:4
23610	114_and	And	BHILI	BHILI	anē	anē	ʌ n̪ eː	bhil1251		20.85	73.9592		7 4 7	XBZ	ENE	11	11.E.V 11.N.C 11.E.V	1.5 1.75 0.8	ʌn̪eː	0	4	And:4
23611	114_and	And	EASTERNPAHARIORKHASKURA	EASTERN_PAHARI_OR_KHAS_KURA	ani	ani	ʌ n̪ i	nepa1254		28.0	85.0		7 4 7	XBZ	ENI	33	33.E.V 33.N.C 33.I.V	1.5 1.75 0.8	ʌn̪i	0	4	And:4
23612	114_and	And	EASTERNPAHARIORKHASKURA	EASTERN_PAHARI_OR_KHAS_KURA	-ra	-ra	+ r ʌ	nepa1254		28.0	85.0		9 5 7	_AX	_RE	33	33._._ 33.R.C 33.E.V	0.0 2.0 1.5	+rʌ	0	1	And:1
23613	114_and	And	CENTRALPAHARIKUMAUNI	CENTRAL_PAHARI_KUMAUNI	aur	aur	au r	kuma1273		29.5622	80.0171		7 5	XN	AR	17	17.A.V 17.R.c	1.5 0.8	aur	0	1	And:1
23614	114_and	And	GARHWALI	GARHWALI	aur	aur	au r	garh1243		30.5061	78.7201		7 5	XN	AR	35	35.A.V 35.R.c	1.5 0.8	aur	0	1	And:1
23615	114_and	And	GARHWALI	GARHWALI	ar	ar	ʌ r	garh1243		30.5061	78.7201		7 5	XN	ER	35	35.E.V 35.R.c	1.5 0.8	ʌr	0	1	And:1
23616	114_and	And	WESTERNPAHARIJAUNSARI	WESTERN_PAHARI_JAUNSARI	ōr	ōr	oː r	jaun1243		30.5587	77.9084		7 5	XN	UR	109	109.U.V 109.R.c	1.5 0.8	oːr	0	1	And:1
23617	114_and	And	SIRMAURI	SIRMAURI	aj	aj	ʌ dʑ	sirm1239		31.1	77.17		7 2	XN	EC	99	99.E.V 99.C.c	1.5 0.8	ʌdʑ	0	2	And:2
23618	114_and	And	BAGHATI	BAGHATI	hǒr	hǒr	h ɒ r	bagh1249					3 7 5	AXN	HOR	3	3.H.C 3.O.V 3.R.c	2.0 1.5 0.8	hɒr	0	1	And:1
23619	114_and	And	BAGHATI	BAGHATI	ǒr	ǒr	ɒ r	bagh1249					7 5	XN	OR	3	3.O.V 3.R.c	1.5 0.8	ɒr	0	1	And:1
23620	114_and	And	BAGHATI	BAGHATI	tē	tē	t̪ eː	bagh1249					1 7	AX	TE	3	3.T.C 3.E.V	2.0 1.5	t̪eː	0	2	And:2
23621	114_and	And	KIUTHALI	KIUTHALI	hǒr	hǒr	h ɒ r	kiun1241					3 7 5	AXN	HOR	54	54.H.C 54.O.V 54.R.c	2.0 1.5 0.8	hɒr	0	1	And:1
23622	114_and	And	SHODOCHI	SHODOCHI	ā̃	ā̃	ãː	maha1287		31.0088	77.5317		7	X	A	95	95.A.V	1.5	ãː	0	3	And:3
23623	114_and	And	SHODOCHI	SHODOCHI	ōr	ōr	oː r	maha1287		31.0088	77.5317		7 5	XN	UR	95	95.U.V 95.R.c	1.5 0.8	oːr	0	1	And:1
23624	114_and	And	KULUI	KULUI	hōr	hōr	h oː r	kllu1238					3 7 5	AXN	HUR	57	57.H.C 57.U.V 57.R.c	2.0 1.5 0.8	hoːr	0	1	And:1
23625	114_and	And	MANDEALI	MANDEALI	hōr	hōr	h oː r	mand1409		31.5425	77.0419		3 7 5	AXN	HUR	64	64.H.C 64.U.V 64.R.c	2.0 1.5 0.8	hoːr	0	1	And:1
23626	114_and	And	CHAMEALI	CHAMEALI	hōr	hōr	h oː r	cham1307		32.5476	76.1796		3 7 5	AXN	HUR	19	19.H.C 19.U.V 19.R.c	2.0 1.5 0.8	hoːr	0	1	And:1
23627	114_and	And	CHAMEALI	CHAMEALI	atē	atē	ʌ t̪ eː	cham1307		32.5476	76.1796		7 1 7	XBZ	ETE	19	19.E.V 19.T.C 19.E.V	1.5 1.75 0.8	ʌt̪eː	0	2	And:2
23628	114_and	And	GADI	GADI	hōr	hōr	h oː r	gadi1238					3 7 5	AXN	HUR	34	34.H.C 34.U.V 34.R.c	2.0 1.5 0.8	hoːr	0	1	And:1
23629	114_and	And	GADI	GADI	atē	atē	ʌ t̪ eː	gadi1238					7 1 7	XBZ	ETE	34	34.E.V 34.T.C 34.E.V	1.5 1.75 0.8	ʌt̪eː	0	2	And:2
23630	114_and	And	PANGWALI	PANGWALI	hōrā	hōrā	h oː r ʌː	pang1282		32.9753	76.5569		3 7 5 7	AXBZ	HURE	77	77.H.C 77.U.V 77.R.C 77.E.V	2.0 1.5 1.75 0.8	hoːrʌː	0	1	And:1
23631	114_and	And	BHADRAWAHI	BHADRAWAHI	aur	aur	au r	bhad1241		33.2851	75.8707		7 5	XN	AR	10	10.A.V 10.R.c	1.5 0.8	aur	0	1	And:1
23632	114_and	And	BHADRAWAHI	BHADRAWAHI	p’irī	p’irī	pʱ i r iː	bhad1241		33.2851	75.8707		1 7 5 7	AXBZ	PIRI	10	10.P.C 10.I.V 10.R.C 10.I.V	2.0 1.5 1.75 0.8	pʱiriː	0	6	And:6
23633	114_and	And	BHADRAWAHI	BHADRAWAHI	b’irī	b’irī	bʱ i r iː	bhad1241		33.2851	75.8707		1 7 5 7	AXBZ	PIRI	10	10.P.C 10.I.V 10.R.C 10.I.V	2.0 1.5 1.75 0.8	bʱiriː	0	6	And:6
23634	114_and	And	PADARI	PADARI	tě	tě	t̪ ə	pada1256					1 7	AX	TE	75	75.T.C 75.E.V	2.0 1.5	t̪ə	0	2	And:2
56213	53_ass	Ass	AVESTAN	AVESTAN	ꭓara-	ꭓara-	x ʌ r ʌ	aves1237		31.541	53.633		3 7 5 7	AXBZ	GERE	2	2.G.C 2.E.V 2.R.C 2.E.V	2.0 1.5 1.75 0.8	xʌrʌ	0	9	Ass:9
56214	53_ass	Ass	PAHLAVI	PAHLAVI	ꭓar	ꭓar	x ʌ r	pahl1241		30.06	52.7		3 7 5	AXN	GER	76	76.G.C 76.E.V 76.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56215	53_ass	Ass	PERSIAN	PERSIAN	ꭓar	ꭓar	x ʌ r	west2369		32.9	53.3		3 7 5	AXN	GER	83	83.G.C 83.E.V 83.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56216	53_ass	Ass	PASHTOOFPESHAWAR	PASHTO_OF_PESHAWAR	ꭓar	ꭓar	x ʌ r	nort2646		34.0	71.33		3 7 5	AXN	GER	82	82.G.C 82.E.V 82.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56217	53_ass	Ass	WAZIRI	WAZIRI	ꭓar	ꭓar	x ʌ r	cent1973		31.9153	69.4529		3 7 5	AXN	GER	107	107.G.C 107.E.V 107.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56218	53_ass	Ass	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	ꭓar	ꭓar	x ʌ r	sout2649		37.17	68.25		3 7 5	AXN	GER	81	81.G.C 81.E.V 81.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56219	53_ass	Ass	ORMURI	ORMURI	ꭓar	ꭓar	x ʌ r	ormu1247		32.6819	69.3444		3 7 5	AXN	GER	74	74.G.C 74.E.V 74.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56220	53_ass	Ass	BALOCHIMAKRANI	BALOCHI_MAKRANI	har	har	h ʌ r	sout2642		26.0	64.0		3 7 5	AXN	HER	5	5.H.C 5.E.V 5.R.c	2.0 1.5 0.8	hʌr	0	9	Ass:9
56221	53_ass	Ass	EASTERNBENGALI	EASTERN_BENGALI	lāɣ (m.)	lāɣ	l ʌː ɣ	east2744					5 7 3	AXN	LEG	29	29.L.C 29.E.V 29.G.c	2.0 1.5 0.8	lʌːɣ	0	11	Ass:11
56222	53_ass	Ass	EASTERNBENGALI	EASTERN_BENGALI	k’ar (f.)	k’ar	kʱ ʌ r	east2744					1 7 5	AXN	KER	29	29.K.C 29.E.V 29.R.c	2.0 1.5 0.8	kʱʌr	0	9	Ass:9
56223	53_ass	Ass	WAXI	WAXI	ꭓur	ꭓur	x u r	wakh1245		37.1768	73.9777		3 7 5	AXN	GYR	106	106.G.C 106.Y.V 106.R.c	2.0 1.5 0.8	xur	0	9	Ass:9
56224	53_ass	Ass	SHIYNI	SHIYNI	markab	markab	m ʌ r k ʌ b	shug1248		37.5018	71.7925		4 7 5 1 7 1	AXMBYN	MERKEP	94	94.M.C 94.E.V 94.R.c 94.K.C 94.E.V 94.P.c	2.0 1.5 1.1 1.75 1.3 0.8	mʌrkʌb	0	8	Ass:8
56225	53_ass	Ass	SARIKOLI	SARIKOLI	šēr	šēr	ʃ eː r	sari1246		37.905	75.1449		3 7 5	AXN	SER	92	92.S.C 92.E.V 92.R.c	2.0 1.5 0.8	ʃeːr	0	9	Ass:9
56226	53_ass	Ass	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	ꭓur	ꭓur	x u r	ishk1246		36.67	71.55		3 7 5	AXN	GYR	41	41.G.C 41.Y.V 41.R.c	2.0 1.5 0.8	xur	0	9	Ass:9
56227	53_ass	Ass	MUNJANIORMUNGI	MUNJANI_OR_MUNGI	ꭓera	ꭓera	x e r ʌ	munj1244		35.9321	70.9404		3 7 5 7	AXBZ	GERE	68	68.G.C 68.E.V 68.R.C 68.E.V	2.0 1.5 1.75 0.8	xerʌ	0	9	Ass:9
56228	53_ass	Ass	YUDYA	YUDYA	ꭓoro	ꭓoro	x o r o	yidg1240		36.014	71.5077		3 7 5 7	AXBZ	GURU	110	110.G.C 110.U.V 110.R.C 110.U.V	2.0 1.5 1.75 0.8	xoro	0	9	Ass:9
56229	53_ass	Ass	BASHGALI	BASHGALI	kur	kur	k u r	kati1270		35.4145	70.9826		1 7 5	AXN	KYR	8	8.K.C 8.Y.V 8.R.c	2.0 1.5 0.8	kur	0	9	Ass:9
56230	53_ass	Ass	WAIALA	WAI_ALA	gadā	gadā	g ʌ d̪ ʌː	waig1243		35.0358	70.9761		1 7 1 7	AXBZ	KETE	104	104.K.C 104.E.V 104.T.C 104.E.V	2.0 1.5 1.75 0.8	gʌd̪ʌː	0	8	Ass:8
56231	53_ass	Ass	WASIVERIORVERON	WASI_VERI_OR_VERON	kōru	kōru	k oː r u	pras1239		35.1731	70.8004		1 7 5 7	AXBZ	KURY	105	105.K.C 105.U.V 105.R.C 105.Y.V	2.0 1.5 1.75 0.8	koːru	0	8	Ass:8
56232	53_ass	Ass	KALASHA	KALASHA	gardōk	gardōk	g ʌ r d̪ oː k	kala1372		35.6415	71.6657		1 7 5 1 7 1	AXMBYN	KERTUK	44	44.K.C 44.E.V 44.R.c 44.T.C 44.U.V 44.K.c	2.0 1.5 1.1 1.75 1.3 0.8	gʌrd̪oːk	0	8	Ass:8
56233	53_ass	Ass	GAWARBATI	GAWAR_BATI	gadā	gadā	g ʌ d̪ ʌː	gawa1247		35.1982	71.5428		1 7 1 7	AXBZ	KETE	36	36.K.C 36.E.V 36.T.C 36.E.V	2.0 1.5 1.75 0.8	gʌd̪ʌː	0	8	Ass:8
56234	53_ass	Ass	PASHAIEASTERN	PASHAI_EASTERN	kār	kār	k ʌː r	sout2672		34.43099	70.30351		1 7 5	AXN	KER	79	79.K.C 79.E.V 79.R.c	2.0 1.5 0.8	kʌːr	0	9	Ass:9
56235	53_ass	Ass	PASHAIWESTERN	PASHAI_WESTERN	kār	kār	k ʌː r	sout2671		34.8478	69.8734		1 7 5	AXN	KER	80	80.K.C 80.E.V 80.R.c	2.0 1.5 0.8	kʌːr	0	9	Ass:9
56236	53_ass	Ass	KHOWARORCHITRALI	KHOWAR_OR_CHITRALI	gurdōɣ	gurdōɣ	g u r d̪ oː ɣ	khow1242		36.0	72.0		1 7 5 1 7 3	AXMBYN	KYRTUG	53	53.K.C 53.Y.V 53.R.c 53.T.C 53.U.V 53.G.c	2.0 1.5 1.1 1.75 1.3 0.8	gurd̪oːɣ	0	8	Ass:8
56237	53_ass	Ass	SHINAGILGITI	SHINA_GILGITI	jakun (Burušaski)	jakun	dʑ ʌ k u n̪	gilg1242					2 7 1 7 4	AXBYN	CEKYN	93	93.C.C 93.E.V 93.K.C 93.Y.V 93.N.c	2.0 1.5 1.75 1.3 0.8	dʑʌkun̪	0	10	Ass:10
56238	53_ass	Ass	CHILASI	CHILASI	žākun (Burušaski)	žākun	ʒ ʌː k u n̪	shin1264		34.6515	75.287		3 7 1 7 4	AXBYN	SEKYN	23	23.S.C 23.E.V 23.K.C 23.Y.V 23.N.c	2.0 1.5 1.75 1.3 0.8	ʒʌːkun̪	0	10	Ass:10
56239	53_ass	Ass	CHILASIOFDRAS	CHILASI_OF_DRAS	žakun (Burušaski)	žakun	ʒ ʌ k u n̪	dras1242					3 7 1 7 4	AXBYN	SEKYN	25	25.S.C 25.E.V 25.K.C 25.Y.V 25.N.c	2.0 1.5 1.75 1.3 0.8	ʒʌkun̪	0	10	Ass:10
56240	53_ass	Ass	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	ꭓar	ꭓar	x ʌ r	brok1247		34.5308	76.6026		3 7 5	AXN	GER	24	24.G.C 24.E.V 24.R.c	2.0 1.5 0.8	xʌr	0	9	Ass:9
56241	53_ass	Ass	KASHMIRI	KASHMIRI	k’ar	k’ar	kʱ ʌ r	kash1277		34.166825	74.330455		1 7 5	AXN	KER	47	47.K.C 47.E.V 47.R.c	2.0 1.5 0.8	kʱʌr	0	9	Ass:9
56242	53_ass	Ass	KASHTAWARI	KASHTAWARI	k’ar	k’ar	kʱ ʌ r	kish1245					1 7 5	AXN	KER	48	48.K.C 48.E.V 48.R.c	2.0 1.5 0.8	kʱʌr	0	9	Ass:9
56243	53_ass	Ass	KASHTAWARI	KASHTAWARI	k’ōtā	k’ōtā	kʱ oː t̪ ʌː	kish1245					1 7 1 7	AXBZ	KUTE	48	48.K.C 48.U.V 48.T.C 48.E.V	2.0 1.5 1.75 0.8	kʱoːt̪ʌː	0	8	Ass:8
56244	53_ass	Ass	POGULI	POGULI	k’ar	k’ar	kʱ ʌ r	pogu1238					1 7 5	AXN	KER	84	84.K.C 84.E.V 84.R.c	2.0 1.5 0.8	kʱʌr	0	9	Ass:9
56245	53_ass	Ass	DODASIRAJI	DODA_SIRAJI	k’ar	k’ar	kʱ ʌ r	sira1264					1 7 5	AXN	KER	27	27.K.C 27.E.V 27.R.c	2.0 1.5 0.8	kʱʌr	0	9	Ass:9
56246	53_ass	Ass	RAMBANI	RAMBANI	k’ōtᵘ	k’ōtᵘ	kʱ oː t̪ ŭ	ramb1240					1 7 1 7	AXBZ	KUTY	90	90.K.C 90.U.V 90.T.C 90.Y.V	2.0 1.5 1.75 0.8	kʱoːt̪ŭ	0	8	Ass:8
56247	53_ass	Ass	RAMBANI	RAMBANI	k’ōtā	k’ōtā	kʱ oː t̪ ʌː	ramb1240					1 7 1 7	AXBZ	KUTE	90	90.K.C 90.U.V 90.T.C 90.E.V	2.0 1.5 1.75 0.8	kʱoːt̪ʌː	0	8	Ass:8
56248	53_ass	Ass	KOHISTANIGARWI	KOHISTANI_GARWI	gada	gada	g ʌ d̪ ʌ	indu1241		35.3389	73.0154		1 7 1 7	AXBZ	KETE	55	55.K.C 55.E.V 55.T.C 55.E.V	2.0 1.5 1.75 0.8	gʌd̪ʌ	0	8	Ass:8
56249	53_ass	Ass	TORWALI	TORWALI	gad’ō	gad’ō	g ʌ d̪ʱ oː	torw1241		35.3101	72.5316		1 7 1 7	AXBZ	KETU	102	102.K.C 102.E.V 102.T.C 102.U.V	2.0 1.5 1.75 0.8	gʌd̪ʱoː	0	8	Ass:8
56250	53_ass	Ass	MAIYA	MAIYA	g’adā	g’adā	gʱ ʌ d̪ ʌː	indu1241		35.3389	73.0154		1 7 1 7	AXBZ	KETE	62	62.K.C 62.E.V 62.T.C 62.E.V	2.0 1.5 1.75 0.8	gʱʌd̪ʌː	0	8	Ass:8
56253	53_ass	Ass	SANSKRIT	SANSKRIT	k’araḥ	k’araḥ	kʱ ʌ r ʌ h	sans1269		20.0	77.0		1 7 5 7 3	AXBYN	KEREH	91	91.K.C 91.E.V 91.R.C 91.E.V 91.H.c	2.0 1.5 1.75 1.3 0.8	kʱʌrʌh	0	8	Ass:8
56254	53_ass	Ass	SANSKRIT	SANSKRIT	gardab’aḥ	gardab’aḥ	g ʌ r d̪ ʌ bʱ ʌ h	sans1269		20.0	77.0		1 7 5 1 7 1 7 3	AXMBYBYN	KERTEPEH	91	91.K.C 91.E.V 91.R.c 91.T.C 91.E.V 91.P.C 91.E.V 91.H.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	gʌrd̪ʌbʱʌh	0	8	Ass:8
56255	53_ass	Ass	PRAKRIT	PRAKRIT	k’arō	k’arō	kʱ ʌ r oː	saur1252		27.46	77.56		1 7 5 7	AXBZ	KERU	87	87.K.C 87.E.V 87.R.C 87.U.V	2.0 1.5 1.75 0.8	kʱʌroː	0	8	Ass:8
56256	53_ass	Ass	PRAKRIT	PRAKRIT	gaddahō	gaddahō	g ʌ d̪ d̪ ʌ h oː	saur1252		27.46	77.56		1 7 1 1 7 3 7	AXMBYBZ	KETTEHU	87	87.K.C 87.E.V 87.T.c 87.T.C 87.E.V 87.H.C 87.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	gʌd̪d̪ʌhoː	0	8	Ass:8
56257	53_ass	Ass	KHETRANI	KHETRANI	gad’ā	gad’ā	g ʌ d̪ʱ ʌː	khet1238		30.4799	70.2828		1 7 1 7	AXBZ	KETE	52	52.K.C 52.E.V 52.T.C 52.E.V	2.0 1.5 1.75 0.8	gʌd̪ʱʌː	0	8	Ass:8
56258	53_ass	Ass	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	gāddō̃	gāddō̃	g ʌː d̪ d̪ õː	west2386		30.0948	75.3474		1 7 1 1 7	AXMBZ	KETTU	59	59.K.C 59.E.V 59.T.c 59.T.C 59.U.V	2.0 1.5 1.1 1.75 0.8	gʌːd̪d̪õː	0	8	Ass:8
56259	53_ass	Ass	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	k’ōtā	k’ōtā	kʱ oː t̪ ʌː	west2386		30.0948	75.3474		1 7 1 7	AXBZ	KUTE	59	59.K.C 59.U.V 59.T.C 59.E.V	2.0 1.5 1.75 0.8	kʱoːt̪ʌː	0	8	Ass:8
56260	53_ass	Ass	MULTANI	MULTANI	gaḍḍā̃h	gaḍḍā̃h	g ʌ ɖ ɖ ãː h	mult1243					1 7 1 1 7 3	AXMBYN	KETTAH	67	67.K.C 67.E.V 67.T.c 67.T.C 67.A.V 67.H.c	2.0 1.5 1.1 1.75 1.3 0.8	gʌɖɖãːh	0	8	Ass:8
56261	53_ass	Ass	HINDKI	HINDKI	gaḍḍ’ā̃	gaḍḍ’ā̃	g ʌ ɖ ɖʱ ãː	sout2668		33.2122	72.1702		1 7 1 1 7	AXMBZ	KETTA	40	40.K.C 40.E.V 40.T.c 40.T.C 40.A.V	2.0 1.5 1.1 1.75 0.8	gʌɖɖʱãː	0	8	Ass:8
56262	53_ass	Ass	THALI	THALI	gaddō̃	gaddō̃	g ʌ d̪ d̪ õː	thal1241					1 7 1 1 7	AXMBZ	KETTU	101	101.K.C 101.E.V 101.T.c 101.T.C 101.U.V	2.0 1.5 1.1 1.75 0.8	gʌd̪d̪õː	0	8	Ass:8
56268	53_ass	Ass	POTHWARI	POTHWARI	k’ōtā	k’ōtā	kʱ oː t̪ ʌː	poth1238					1 7 1 7	AXBZ	KUTE	85	85.K.C 85.U.V 85.T.C 85.E.V	2.0 1.5 1.75 0.8	kʱoːt̪ʌː	0	8	Ass:8
56269	53_ass	Ass	CHIBHALI	CHIBHALI	k’ōtā	k’ōtā	kʱ oː t̪ ʌː	chib1247					1 7 1 7	AXBZ	KUTE	22	22.K.C 22.U.V 22.T.C 22.E.V	2.0 1.5 1.75 0.8	kʱoːt̪ʌː	0	8	Ass:8
56270	53_ass	Ass	PUNCHHI	PUNCHHI	k’ōtā	k’ōtā	kʱ oː t̪ ʌː	punc1239					1 7 1 7	AXBZ	KUTE	88	88.K.C 88.U.V 88.T.C 88.E.V	2.0 1.5 1.75 0.8	kʱoːt̪ʌː	0	8	Ass:8
56271	53_ass	Ass	SINDHIVICHOLI	SINDHI_VICHOLI	gaḍḍahᵘ	gaḍḍahᵘ	g ʌ ɖ ɖ ʌ h ŭ	sind1272		26.0	69.0		1 7 1 1 7 3 7	AXMBYBZ	KETTEHY	96	96.K.C 96.E.V 96.T.c 96.T.C 96.E.V 96.H.C 96.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	gʌɖɖʌhŭ	0	8	Ass:8
56272	53_ass	Ass	LARI	LARI	gaḍḍah	gaḍḍah	g ʌ ɖ ɖ ʌ h	lari1254					1 7 1 1 7 3	AXMBYN	KETTEH	60	60.K.C 60.E.V 60.T.c 60.T.C 60.E.V 60.H.c	2.0 1.5 1.1 1.75 1.3 0.8	gʌɖɖʌh	0	8	Ass:8
56273	53_ass	Ass	KACHCHHI	KACHCHHI	gaḍḍōḍō	gaḍḍōḍō	g ʌ ɖ ɖ oː ɖ oː	kach1277		23.83	69.0		1 7 1 1 7 1 7	AXMBYBZ	KETTUTU	43	43.K.C 43.E.V 43.T.c 43.T.C 43.U.V 43.T.C 43.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	gʌɖɖoːɖoː	0	8	Ass:8
56274	53_ass	Ass	KACHCHHI	KACHCHHI	gad’ēḍō	gad’ēḍō	g ʌ d̪ʱ eː ɖ oː	kach1277		23.83	69.0		1 7 1 7 1 7	AXBYBZ	KETETU	43	43.K.C 43.E.V 43.T.C 43.E.V 43.T.C 43.U.V	2.0 1.5 1.75 1.3 1.75 0.8	gʌd̪ʱeːɖoː	0	8	Ass:8
56275	53_ass	Ass	MARATHIDESHI	MARATHI_DESHI	gāḍ’av	gāḍ’av	g ʌː ɖʱ ʌ ʋ	mara1378		17.9344	76.6665		1 7 1 7 6	AXBYN	KETEW	65	65.K.C 65.E.V 65.T.C 65.E.V 65.W.c	2.0 1.5 1.75 1.3 0.8	gʌːɖʱʌʋ	0	8	Ass:8
56276	53_ass	Ass	NAGPURI	NAGPURI	gāḍ’av	gāḍ’av	g ʌː ɖʱ ʌ ʋ	varh1239		20.7139	79.7516		1 7 1 7 6	AXBYN	KETEW	69	69.K.C 69.E.V 69.T.C 69.E.V 69.W.c	2.0 1.5 1.75 1.3 0.8	gʌːɖʱʌʋ	0	8	Ass:8
56277	53_ass	Ass	KONKANI	KONKANI	gāḍāv	gāḍāv	g ʌː ɖ ʌː ʋ	konk1267		19.2414	73.9166		1 7 1 7 6	AXBYN	KETEW	56	56.K.C 56.E.V 56.T.C 56.E.V 56.W.c	2.0 1.5 1.75 1.3 0.8	gʌːɖʌːʋ	0	8	Ass:8
56278	53_ass	Ass	SINGHALESE	SINGHALESE	koṭaluwā	koṭaluwā	k o ʈ ʌ l u w ʌː	sinh1246		8.0	81.0		1 7 1 7 5 7 6 7	AXBYBYBZ	KUTELYWE	97	97.K.C 97.U.V 97.T.C 97.E.V 97.L.C 97.Y.V 97.W.C 97.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	koʈʌluwʌː	0	8	Ass:8
56279	53_ass	Ass	SINGHALESE	SINGHALESE	būruwā	būruwā	b uː r u w ʌː	sinh1246		8.0	81.0		1 7 5 7 6 7	AXBYBZ	PYRYWE	97	97.P.C 97.Y.V 97.R.C 97.Y.V 97.W.C 97.E.V	2.0 1.5 1.75 1.3 1.75 0.8	buːruwʌː	0	14	Ass:14
56280	53_ass	Ass	ORIYA	ORIYA	gad’a	gad’a	g ʌ d̪ʱ ʌ	oriy1255		21.0	85.0		1 7 1 7	AXBZ	KETE	73	73.K.C 73.E.V 73.T.C 73.E.V	2.0 1.5 1.75 0.8	gʌd̪ʱʌ	0	8	Ass:8
56281	53_ass	Ass	BIHARIMAITHILI	BIHARI_MAITHILI	gardab’	gardab’	g ʌ r d̪ ʌ bʱ	mait1250		26.3817	86.2211		1 7 5 1 7 1	AXMBYN	KERTEP	14	14.K.C 14.E.V 14.R.c 14.T.C 14.E.V 14.P.c	2.0 1.5 1.1 1.75 1.3 0.8	gʌrd̪ʌbʱ	0	8	Ass:8
56282	53_ass	Ass	BIHARIMAITHILI	BIHARI_MAITHILI	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	mait1250		26.3817	86.2211		1 7 1 7 3 7	AXBYBZ	KETAHE	14	14.K.C 14.E.V 14.T.C 14.A.V 14.H.C 14.E.V	2.0 1.5 1.75 1.3 1.75 0.8	gʌd̪ăhʌː	0	8	Ass:8
56283	53_ass	Ass	MAGAHI	MAGAHI	gadᵃhā	gadᵃhā	g ʌ d̪ ă h ʌː	maga1260		25.0915	85.3335		1 7 1 7 3 7	AXBYBZ	KETAHE	61	61.K.C 61.E.V 61.T.C 61.A.V 61.H.C 61.E.V	2.0 1.5 1.75 1.3 1.75 0.8	gʌd̪ăhʌː	0	8	Ass:8
